source,taxon_name,trait_name,category,trait_value,flora_value,units,value_type
Florabase_long,Phebalium obovatum,leaf_length,leaves,5,,mm,minimum
Florabase_long,Phebalium tuberculosum,leaf_length,leaves,5,,mm,minimum
Florabase_long,Philotheca apiculata,leaf_length,leaves,3,,mm,minimum
Florabase_long,Philotheca brucei subsp. brevifolia,leaf_length,leaves,1.5,,mm,minimum
Florabase_long,Philotheca brucei subsp. brucei,leaf_length,leaves,5,,mm,minimum
Florabase_long,Philotheca brucei subsp. cinerea,leaf_length,leaves,6,,mm,minimum
Florabase_long,Philotheca citrina,leaf_length,leaves,5,,mm,minimum
Florabase_long,Philotheca coateana,leaf_length,leaves,2.5,,mm,minimum
Florabase_long,Philotheca coccinea,leaf_length,leaves,6,,mm,minimum
Florabase_long,Philotheca cymbiformis,leaf_length,leaves,5,,mm,minimum
Florabase_long,Philotheca deserti subsp. brevifolia,leaf_length,leaves,3,,mm,minimum
Florabase_long,Philotheca deserti subsp. deserti,leaf_length,leaves,5,,mm,minimum
Florabase_long,Philotheca falcata,leaf_length,leaves,4,,mm,minimum
Florabase_long,Philotheca fitzgeraldii,leaf_length,leaves,4.5,,mm,minimum
Florabase_long,Philotheca gardneri subsp. gardneri,leaf_length,leaves,4,,mm,minimum
Florabase_long,Philotheca gardneri subsp. globosa,leaf_length,leaves,2,,mm,minimum
Florabase_long,Philotheca glabra,leaf_length,leaves,2.5,,mm,minimum
Florabase_long,Philotheca kalbarriensis,leaf_length,leaves,3,,mm,minimum
Florabase_long,Philotheca langei,leaf_length,leaves,4,,mm,minimum
Florabase_long,Philotheca linearis,leaf_length,leaves,7,,mm,minimum
Florabase_long,Philotheca nodiflora subsp. calycina,leaf_length,leaves,5,,mm,minimum
Florabase_long,Philotheca nodiflora subsp. lasiocalyx,leaf_length,leaves,5,,mm,minimum
Florabase_long,Philotheca nodiflora subsp. latericola,leaf_length,leaves,7,,mm,minimum
Florabase_long,Philotheca nodiflora subsp. nodiflora,leaf_length,leaves,5,,mm,minimum
Florabase_long,Philotheca nutans,leaf_length,leaves,5,,mm,minimum
Florabase_long,Philotheca pachyphylla,leaf_length,leaves,3,,mm,minimum
Florabase_long,Philotheca pinoides,leaf_length,leaves,6,,mm,minimum
Florabase_long,Philotheca rhomboidea,leaf_length,leaves,2.5,,mm,minimum
Florabase_long,Philotheca sericea,leaf_length,leaves,3,,mm,minimum
Florabase_long,Philotheca spicata,leaf_length,leaves,6,,mm,minimum
Florabase_long,Philotheca thryptomenoides,leaf_length,leaves,2,,mm,minimum
Florabase_long,Philotheca tomentella,leaf_length,leaves,2,,mm,minimum
Florabase_long,Philotheca tubiflora,leaf_length,leaves,1.5,,mm,minimum
Florabase_long,Philotheca wonganensis,leaf_length,leaves,3,,mm,minimum
Florabase_long,Phlebocarya ciliata,leaf_length,leaves,155,,mm,minimum
Florabase_long,Phlebocarya filifolia,leaf_length,leaves,140,,mm,minimum
Florabase_long,Phlebocarya pilosissima subsp. pilosissima,leaf_length,leaves,150,,mm,minimum
Florabase_long,Phlebocarya pilosissima subsp. teretifolia,leaf_length,leaves,120,,mm,minimum
Florabase_long,Ptilotus aervoides,leaf_length,leaves,4,,mm,minimum
Florabase_long,Ptilotus albidus,leaf_length,leaves,3,,mm,minimum
Florabase_long,Ptilotus alexandri,leaf_length,leaves,5,,mm,minimum
Florabase_long,Ptilotus appendiculatus,leaf_length,leaves,7,,mm,minimum
Florabase_long,Ptilotus arthrolasius,leaf_length,leaves,5,,mm,minimum
Florabase_long,Ptilotus astrolasius,leaf_length,leaves,5,,mm,minimum
Florabase_long,Ptilotus auriculifolius,leaf_length,leaves,10,,mm,minimum
Florabase_long,Ptilotus axillaris,leaf_length,leaves,7,,mm,minimum
Florabase_long,Ptilotus beardii,leaf_length,leaves,2,,mm,minimum
Florabase_long,Ptilotus blackii,leaf_length,leaves,5,,mm,minimum
Florabase_long,Ptilotus calostachyus,leaf_length,leaves,10,,mm,minimum
Florabase_long,Ptilotus capitatus,leaf_length,leaves,8,,mm,minimum
Florabase_long,Ptilotus carinatus,leaf_length,leaves,4,,mm,minimum
Florabase_long,Ptilotus carlsonii,leaf_length,leaves,5,,mm,minimum
Florabase_long,Ptilotus chamaecladus,leaf_length,leaves,3,,mm,minimum
Florabase_long,Ptilotus chippendalei,leaf_length,leaves,5,,mm,minimum
Florabase_long,Ptilotus chrysocomus,leaf_length,leaves,3,,mm,minimum
Florabase_long,Ptilotus clementii,leaf_length,leaves,15,,mm,minimum
Florabase_long,Ptilotus conicus,leaf_length,leaves,4,,mm,minimum
Florabase_long,Ptilotus corymbosus,leaf_length,leaves,5,,mm,minimum
Florabase_long,Ptilotus crispus,leaf_length,leaves,2,,mm,minimum
Florabase_long,Ptilotus crosslandii,leaf_length,leaves,10,,mm,minimum
Florabase_long,Ptilotus decalvatus,leaf_length,leaves,8,,mm,minimum
Florabase_long,Ptilotus decipiens,leaf_length,leaves,4,,mm,minimum
Florabase_long,Ptilotus declinatus,leaf_length,leaves,3,,mm,minimum
Florabase_long,Ptilotus distans,leaf_length,leaves,5,,mm,minimum
Florabase_long,Ptilotus divaricatus,leaf_length,leaves,5,,mm,minimum
Florabase_long,Ptilotus drummondii,leaf_length,leaves,8,,mm,minimum
Florabase_long,Ptilotus eriotrichus,leaf_length,leaves,7,,mm,minimum
Florabase_long,Ptilotus esquamatus,leaf_length,leaves,5,,mm,minimum
Florabase_long,Ptilotus exaltatus,leaf_length,leaves,10,,mm,minimum
Florabase_long,Ptilotus fasciculatus,leaf_length,leaves,3,,mm,minimum
Florabase_long,Ptilotus fusiformis,leaf_length,leaves,10,,mm,minimum
Florabase_long,Ptilotus gardneri,leaf_length,leaves,20,,mm,minimum
Florabase_long,Ptilotus gaudichaudii,leaf_length,leaves,10,,mm,minimum
Florabase_long,Ptilotus gomphrenoides,leaf_length,leaves,8,,mm,minimum
Florabase_long,Ptilotus grandiflorus,leaf_length,leaves,5,,mm,minimum
Florabase_long,Ptilotus halophilus,leaf_length,leaves,8,,mm,minimum
Florabase_long,Ptilotus helichrysoides,leaf_length,leaves,5,,mm,minimum
Florabase_long,Ptilotus helipteroides,leaf_length,leaves,5,,mm,minimum
Florabase_long,Ptilotus holosericeus,leaf_length,leaves,8,,mm,minimum
Florabase_long,Ptilotus humilis,leaf_length,leaves,3,,mm,minimum
Florabase_long,Ptilotus incanus,leaf_length,leaves,7,,mm,minimum
Florabase_long,Ptilotus johnstonianus,leaf_length,leaves,7,,mm,minimum
Florabase_long,Ptilotus kenneallyanus,leaf_length,leaves,8,,mm,minimum
Florabase_long,Ptilotus lanatus,leaf_length,leaves,10,,mm,minimum
Florabase_long,Ptilotus latifolius,leaf_length,leaves,5,,mm,minimum
Florabase_long,Ptilotus lazaridis,leaf_length,leaves,3,,mm,minimum
Florabase_long,Ptilotus macrocephalus,leaf_length,leaves,10,,mm,minimum
Florabase_long,Ptilotus marduguru,leaf_length,leaves,25,,mm,minimum
Florabase_long,Ptilotus mitchellii,leaf_length,leaves,8,,mm,minimum
Florabase_long,Ptilotus mollis,leaf_length,leaves,5,,mm,minimum
Florabase_long,Ptilotus murrayi,leaf_length,leaves,1,,mm,minimum
Florabase_long,Ptilotus nobilis,leaf_length,leaves,50,,mm,minimum
Florabase_long,Ptilotus obovatus,leaf_length,leaves,6,,mm,minimum
Florabase_long,Ptilotus petiolatus,leaf_length,leaves,4,,mm,minimum
Florabase_long,Ptilotus polystachyus,leaf_length,leaves,10,,mm,minimum
Florabase_long,Ptilotus procumbens,leaf_length,leaves,9,,mm,minimum
Florabase_long,Ptilotus pyramidatus,leaf_length,leaves,5,,mm,minimum
Florabase_long,Ptilotus roei,leaf_length,leaves,6,,mm,minimum
Florabase_long,Ptilotus rotundifolius,leaf_length,leaves,12,,mm,minimum
Florabase_long,Ptilotus royceanus,leaf_length,leaves,3,,mm,minimum
Florabase_long,Ptilotus schwartzii,leaf_length,leaves,8,,mm,minimum
Florabase_long,Ptilotus seminudus,leaf_length,leaves,8,,mm,minimum
Florabase_long,Ptilotus sessilifolius,leaf_length,leaves,3,,mm,minimum
Florabase_long,Ptilotus sp. Beaufort River (G.J. Keighery 16554),leaf_length,leaves,40,,mm,minimum
Florabase_long,Ptilotus sp. Mt Narryer (A.S. George 17484),leaf_length,leaves,5,,mm,minimum
Florabase_long,Ptilotus sp. Northampton (R. Davis 10952),leaf_length,leaves,10,,mm,minimum
Florabase_long,Ptilotus spathulatus,leaf_length,leaves,19,,mm,minimum
Florabase_long,Ptilotus spicatus,leaf_length,leaves,5,,mm,minimum
Florabase_long,Ptilotus stipitatus,leaf_length,leaves,5,,mm,minimum
Florabase_long,Ptilotus subspinescens,leaf_length,leaves,2,,mm,minimum
Florabase_long,Ptilotus symonii,leaf_length,leaves,3,,mm,minimum
Florabase_long,Ptilotus tetrandrus,leaf_length,leaves,8,,mm,minimum
Florabase_long,Ptilotus trichocephalus,leaf_length,leaves,5,,mm,minimum
Florabase_long,Ptilotus villosiflorus,leaf_length,leaves,5,,mm,minimum
Florabase_long,Ptilotus wilsonii,leaf_length,leaves,5,,mm,minimum
Florabase_long,Rhadinothamnus anceps,leaf_length,leaves,25,,mm,minimum
Florabase_long,Rhadinothamnus euphemiae,leaf_length,leaves,10,,mm,minimum
Florabase_long,Rhadinothamnus rudis subsp. amblycarpus,leaf_length,leaves,10,,mm,minimum
Florabase_long,Rhadinothamnus rudis subsp. rudis,leaf_length,leaves,7,,mm,minimum
Florabase_long,Tribonanthes australis,leaf_length,leaves,55,,mm,minimum
Florabase_long,Tribonanthes brachypetala,leaf_length,leaves,80,,mm,minimum
Florabase_long,Tribonanthes longipetala,leaf_length,leaves,40,,mm,minimum
Florabase_long,Tribonanthes minor,leaf_length,leaves,12,,mm,minimum
Florabase_long,Tribonanthes purpurea,leaf_length,leaves,20,,mm,minimum
Florabase_long,Tribonanthes violacea,leaf_length,leaves,60,,mm,minimum
Florabase_long,Boronia adamsiana,leaf_length,leaves,15,,mm,maximum
Florabase_long,Boronia alata,leaf_length,leaves,75,,mm,maximum
Florabase_long,Boronia albiflora,leaf_length,leaves,7.5,,mm,maximum
Florabase_long,Boronia coriacea,leaf_length,leaves,18,,mm,maximum
Florabase_long,Boronia crassifolia,leaf_length,leaves,10,,mm,maximum
Florabase_long,Boronia ericifolia,leaf_length,leaves,15,,mm,maximum
Florabase_long,Boronia filicifolia,leaf_length,leaves,45,,mm,maximum
Florabase_long,Boronia gracilipes,leaf_length,leaves,25,,mm,maximum
Florabase_long,Boronia heterophylla,leaf_length,leaves,50,,mm,maximum
Florabase_long,Boronia inornata subsp. leptophylla,leaf_length,leaves,9,,mm,maximum
Florabase_long,Boronia jucunda,leaf_length,leaves,15,,mm,maximum
Florabase_long,Boronia kalumburuensis,leaf_length,leaves,40,,mm,maximum
Florabase_long,Boronia lanuginosa,leaf_length,leaves,80,,mm,maximum
Florabase_long,Boronia megastigma,leaf_length,leaves,18,,mm,maximum
Florabase_long,Boronia minutipinna,leaf_length,leaves,34,,mm,maximum
Florabase_long,Boronia molloyae,leaf_length,leaves,48,,mm,maximum
Florabase_long,Boronia octandra,leaf_length,leaves,7,,mm,maximum
Florabase_long,Boronia oxyantha var. brevicalyx,leaf_length,leaves,9,,mm,maximum
Florabase_long,Boronia oxyantha var. oxyantha,leaf_length,leaves,7,,mm,maximum
Florabase_long,Boronia pulchella,leaf_length,leaves,20,,mm,maximum
Florabase_long,Boronia purdieana subsp. calcicola,leaf_length,leaves,12,,mm,maximum
Florabase_long,Boronia purdieana subsp. purdieana,leaf_length,leaves,13,,mm,maximum
Florabase_long,Boronia revoluta,leaf_length,leaves,10,,mm,maximum
Florabase_long,Boronia stricta,leaf_length,leaves,15,,mm,maximum
Florabase_long,Boronia tetrandra,leaf_length,leaves,20,,mm,maximum
Florabase_long,Boronia virgata,leaf_length,leaves,12,,mm,maximum
Florabase_long,Boronia wilsonii,leaf_length,leaves,35,,mm,maximum
Florabase_long,Glycosmis trifoliata,leaf_length,leaves,150,,mm,maximum
Florabase_long,Harrisonia brownii,leaf_length,leaves,90,,mm,maximum
Florabase_long,Melicope elleryana,leaf_length,leaves,280,,mm,maximum
Florabase_long,Micromelum minutum,leaf_length,leaves,300,,mm,maximum
Florabase_long,Anigozanthos bicolor subsp. bicolor,leaf_length,leaves,280,,mm,maximum
Florabase_long,Anigozanthos bicolor subsp. decrescens,leaf_length,leaves,65,,mm,maximum
Florabase_long,Anigozanthos bicolor subsp. minor,leaf_length,leaves,90,,mm,maximum
Florabase_long,Anigozanthos flavidus,leaf_length,leaves,520,,mm,maximum
Florabase_long,Anigozanthos gabrielae,leaf_length,leaves,120,,mm,maximum
Florabase_long,Anigozanthos humilis subsp. chrysanthus,leaf_length,leaves,170,,mm,maximum
Florabase_long,Anigozanthos humilis subsp. humilis,leaf_length,leaves,100,,mm,maximum
Florabase_long,Anigozanthos kalbarriensis,leaf_length,leaves,140,,mm,maximum
Florabase_long,Anigozanthos manglesii subsp. manglesii,leaf_length,leaves,610,,mm,maximum
Florabase_long,Anigozanthos onycis,leaf_length,leaves,165,,mm,maximum
Florabase_long,Anigozanthos preissii,leaf_length,leaves,190,,mm,maximum
Florabase_long,Anigozanthos pulcherrimus,leaf_length,leaves,430,,mm,maximum
Florabase_long,Anigozanthos rufus,leaf_length,leaves,280,,mm,maximum
Florabase_long,Asterolasia drummondii,leaf_length,leaves,13,,mm,maximum
Florabase_long,Asterolasia grandiflora,leaf_length,leaves,20,,mm,maximum
Florabase_long,Asterolasia pallida,leaf_length,leaves,4,,mm,maximum
Florabase_long,Asterolasia squamuligera,leaf_length,leaves,16,,mm,maximum
Florabase_long,Blancoa canescens,leaf_length,leaves,205,,mm,maximum
Florabase_long,Boronia alata,leaf_length,leaflets,18,,mm,maximum
Florabase_long,Boronia albiflora,leaf_length,leaflets,4.5,,mm,maximum
Florabase_long,Boronia anceps,leaf_length,leaves,40,,mm,maximum
Florabase_long,Boronia barrettiorum,leaf_length,leaflets,20,,mm,maximum
Florabase_long,Boronia barrettiorum,leaf_length,leaves,35,,mm,maximum
Florabase_long,Boronia coriacea,leaf_length,leaflets,12,,mm,maximum
Florabase_long,Boronia corynophylla,leaf_length,leaves,10,,mm,maximum
Florabase_long,Boronia crassifolia,leaf_length,leaflets,11,,mm,maximum
Florabase_long,Boronia crassipes,leaf_length,leaves,25,,mm,maximum
Florabase_long,Boronia crenulata subsp. pubescens,leaf_length,leaves,13,,mm,maximum
Florabase_long,Boronia cymosa,leaf_length,leaves,42,,mm,maximum
Florabase_long,Boronia dichotoma,leaf_length,leaves,30,,mm,maximum
Florabase_long,Boronia ericifolia,leaf_length,leaflet,12,,mm,maximum
Florabase_long,Boronia exilis,leaf_length,leaves,10,,mm,maximum
Florabase_long,Boronia fastigiata,leaf_length,leaves,30,,mm,maximum
Florabase_long,Boronia filicifolia,leaf_length,leaflets,5,,mm,maximum
Florabase_long,Boronia gracilipes,leaf_length,leaflets,10,,mm,maximum
Florabase_long,Boronia heterophylla,leaf_length,leaflet,20,,mm,maximum
Florabase_long,Boronia humifusa,leaf_length,leaves,30,,mm,maximum
Florabase_long,Boronia inornata subsp. leptophylla,leaf_length,leaflets,5,,mm,maximum
Florabase_long,Boronia jucunda,leaf_length,leaflets,10,,mm,maximum
Florabase_long,Boronia juncea subsp. juncea,leaf_length,leaves,40,,mm,maximum
Florabase_long,Boronia kalumburuensis,leaf_length,leaflets,10,,mm,maximum
Florabase_long,Boronia lanuginosa,leaf_length,leaflets,25,,mm,maximum
Florabase_long,Boronia megastigma,leaf_length,leaflets,10,,mm,maximum
Florabase_long,Boronia minutipinna,leaf_length,leaflets,3,,mm,maximum
Florabase_long,Boronia molloyae,leaf_length,leaflets,15,,mm,maximum
Florabase_long,Boronia nematophylla,leaf_length,leaves,30,,mm,maximum
Florabase_long,Boronia octandra,leaf_length,leaflets,7,,mm,maximum
Florabase_long,Boronia ovata,leaf_length,leaves,20,,mm,maximum
Florabase_long,Boronia oxyantha var. brevicalyx,leaf_length,leaflets,9,,mm,maximum
Florabase_long,Boronia oxyantha var. oxyantha,leaf_length,leaflets,5.5,,mm,maximum
Florabase_long,Boronia pauciflora,leaf_length,leaves,65,,mm,maximum
Florabase_long,Boronia pulchella,leaf_length,leaflets,8,,mm,maximum
Florabase_long,Boronia purdieana subsp. calcicola,leaf_length,leaflets,10,,mm,maximum
Florabase_long,Boronia purdieana subsp. purdieana,leaf_length,leaflets,8,,mm,maximum
Florabase_long,Boronia revoluta,leaf_length,leaflets,7,,mm,maximum
Florabase_long,Boronia scabra subsp. attenuata,leaf_length,leaves,11,,mm,maximum
Florabase_long,Boronia scabra subsp. condensata,leaf_length,leaves,10,,mm,maximum
Florabase_long,Boronia scabra subsp. scabra,leaf_length,leaves,15,,mm,maximum
Florabase_long,Boronia spathulata,leaf_length,leaves,30,,mm,maximum
Florabase_long,Boronia stricta,leaf_length,leaflets,13,,mm,maximum
Florabase_long,Boronia tenuior,leaf_length,leaves,20,,mm,maximum
Florabase_long,Boronia tenuis,leaf_length,leaves,20,,mm,maximum
Florabase_long,Boronia ternata var. austrofoliosa,leaf_length,leaves,10,,mm,maximum
Florabase_long,Boronia ternata var. elongata,leaf_length,leaves,8,,mm,maximum
Florabase_long,Boronia ternata var. foliosa,leaf_length,leaves,10,,mm,maximum
Florabase_long,Boronia ternata var. glabrifolia,leaf_length,leaflets,5,,mm,maximum
Florabase_long,Boronia ternata var. promiscua,leaf_length,leaves,15,,mm,maximum
Florabase_long,Boronia ternata var. ternata,leaf_length,leaves,12,,mm,maximum
Florabase_long,Boronia tetragona,leaf_length,leaves,30,,mm,maximum
Florabase_long,Boronia tetrandra,leaf_length,leaflets,10,,mm,maximum
Florabase_long,Boronia virgata,leaf_length,leaflets,5,,mm,maximum
Florabase_long,Boronia wilsonii,leaf_length,leaflets,8,,mm,maximum
Florabase_long,Caulerpa scalpelliformis,leaf_length,fronds,100,,mm,maximum
Florabase_long,Chorilaena quercifolia,leaf_length,leaves,20,,mm,maximum
Florabase_long,Citrullus lanatus,leaf_length,leaves,200,,mm,maximum
Florabase_long,Conostylis aculeata subsp. aculeata,leaf_length,leaves,385,,mm,maximum
Florabase_long,Conostylis aculeata subsp. breviflora,leaf_length,leaves,220,,mm,maximum
Florabase_long,Conostylis aculeata subsp. bromelioides,leaf_length,leaves,300,,mm,maximum
Florabase_long,Conostylis aculeata subsp. cygnorum,leaf_length,leaves,330,,mm,maximum
Florabase_long,Conostylis aculeata subsp. echinissima,leaf_length,leaves,80,,mm,maximum
Florabase_long,Conostylis aculeata subsp. gracilis,leaf_length,leaves,200,,mm,maximum
Florabase_long,Conostylis aculeata subsp. preissii,leaf_length,leaves,230,,mm,maximum
Florabase_long,Conostylis aculeata subsp. rhipidion,leaf_length,leaves,140,,mm,maximum
Florabase_long,Conostylis aculeata subsp. septentrionora,leaf_length,leaves,250,,mm,maximum
Florabase_long,Conostylis aculeata subsp. spinuligera,leaf_length,leaves,260,,mm,maximum
Florabase_long,Conostylis albescens,leaf_length,leaves,150,,mm,maximum
Florabase_long,Conostylis androstemma,leaf_length,leaves,270,,mm,maximum
Florabase_long,Conostylis angustifolia,leaf_length,leaves,300,,mm,maximum
Florabase_long,Conostylis argentea,leaf_length,leaves,130,,mm,maximum
Florabase_long,Conostylis aurea,leaf_length,leaves,180,,mm,maximum
Florabase_long,Conostylis bealiana,leaf_length,leaves,230,,mm,maximum
Florabase_long,Conostylis bracteata,leaf_length,leaves,400,,mm,maximum
Florabase_long,Conostylis breviscapa,leaf_length,leaves,300,,mm,maximum
Florabase_long,Conostylis candicans subsp. calcicola,leaf_length,leaves,70,,mm,maximum
Florabase_long,Conostylis candicans subsp. candicans,leaf_length,leaves,140,,mm,maximum
Florabase_long,Conostylis candicans subsp. flavifolia,leaf_length,leaves,150,,mm,maximum
Florabase_long,Conostylis candicans subsp. procumbens,leaf_length,leaves,120,,mm,maximum
Florabase_long,Conostylis canteriata,leaf_length,leaves,220,,mm,maximum
Florabase_long,Conostylis caricina subsp. caricina,leaf_length,leaves,300,,mm,maximum
Florabase_long,Conostylis caricina subsp. elachys,leaf_length,leaves,170,,mm,maximum
Florabase_long,Conostylis crassinervia subsp. absens,leaf_length,leaves,140,,mm,maximum
Florabase_long,Conostylis crassinervia subsp. crassinervia,leaf_length,leaves,150,,mm,maximum
Florabase_long,Conostylis deplexa,leaf_length,leaves,290,,mm,maximum
Florabase_long,Conostylis dielsii subsp. dielsii,leaf_length,leaves,130,,mm,maximum
Florabase_long,Conostylis dielsii subsp. teres,leaf_length,leaves,160,,mm,maximum
Florabase_long,Conostylis drummondii,leaf_length,leaves,210,,mm,maximum
Florabase_long,Conostylis festucacea subsp. festucacea,leaf_length,leaves,210,,mm,maximum
Florabase_long,Conostylis festucacea subsp. filifolia,leaf_length,leaves,360,,mm,maximum
Florabase_long,Conostylis hiemalis,leaf_length,leaves,160,,mm,maximum
Florabase_long,Conostylis juncea,leaf_length,leaves,290,,mm,maximum
Florabase_long,Conostylis latens,leaf_length,leaves,270,,mm,maximum
Florabase_long,Conostylis laxiflora,leaf_length,leaves,600,,mm,maximum
Florabase_long,Conostylis lepidospermoides,leaf_length,leaves,210,,mm,maximum
Florabase_long,Conostylis micrantha,leaf_length,leaves,145,,mm,maximum
Florabase_long,Conostylis neocymosa,leaf_length,leaves,240,,mm,maximum
Florabase_long,Conostylis pauciflora subsp. euryrhipis,leaf_length,leaves,160,,mm,maximum
Florabase_long,Conostylis pauciflora subsp. pauciflora,leaf_length,leaves,160,,mm,maximum
Florabase_long,Conostylis petrophiloides,leaf_length,leaves,255,,mm,maximum
Florabase_long,Conostylis phathyrantha,leaf_length,leaves,300,,mm,maximum
Florabase_long,Conostylis prolifera,leaf_length,leaves,25,,mm,maximum
Florabase_long,Conostylis pusilla,leaf_length,leaves,100,,mm,maximum
Florabase_long,Conostylis resinosa,leaf_length,leaves,150,,mm,maximum
Florabase_long,Conostylis robusta,leaf_length,leaves,340,,mm,maximum
Florabase_long,Conostylis rogeri,leaf_length,leaves,105,,mm,maximum
Florabase_long,Conostylis seminuda,leaf_length,leaves,210,,mm,maximum
Florabase_long,Conostylis seorsiflora subsp. longissima,leaf_length,leaves,100,,mm,maximum
Florabase_long,Conostylis seorsiflora subsp. Nyabing,leaf_length,leaves,45,,mm,maximum
Florabase_long,Conostylis seorsiflora subsp. seorsiflora,leaf_length,leaves,80,,mm,maximum
Florabase_long,Conostylis seorsiflora subsp. trichophylla,leaf_length,leaves,35,,mm,maximum
Florabase_long,Conostylis serrulata,leaf_length,leaves,330,,mm,maximum
Florabase_long,Conostylis setigera subsp. dasys,leaf_length,leaves,260,,mm,maximum
Florabase_long,Conostylis setigera subsp. setigera,leaf_length,leaves,150,,mm,maximum
Florabase_long,Conostylis setosa,leaf_length,leaves,370,,mm,maximum
Florabase_long,Conostylis stylidioides,leaf_length,leaves,50,,mm,maximum
Florabase_long,Conostylis teretifolia subsp. planescens,leaf_length,leaves,140,,mm,maximum
Florabase_long,Conostylis teretifolia subsp. teretifolia,leaf_length,leaves,130,,mm,maximum
Florabase_long,Conostylis teretiuscula,leaf_length,leaves,350,,mm,maximum
Florabase_long,Conostylis tomentosa,leaf_length,leaves,210,,mm,maximum
Florabase_long,Conostylis vaginata,leaf_length,leaves,100,,mm,maximum
Florabase_long,Conostylis villosa,leaf_length,leaves,100,,mm,maximum
Florabase_long,Conostylis wonganensis,leaf_length,leaves,150,,mm,maximum
Florabase_long,Correa backhouseana var. coriacea,leaf_length,leaves,30,,mm,maximum
Florabase_long,Crowea angustifolia var. angustifolia,leaf_length,leaves,40,,mm,maximum
Florabase_long,Crowea angustifolia var. platyphylla,leaf_length,leaves,45,,mm,maximum
Florabase_long,Diplolaena andrewsii,leaf_length,leaves,55,,mm,maximum
Florabase_long,Diplolaena angustifolia,leaf_length,leaves,50,,mm,maximum
Florabase_long,Diplolaena cinerea,leaf_length,leaves,40,,mm,maximum
Florabase_long,Diplolaena dampieri,leaf_length,leaves,32,,mm,maximum
Florabase_long,Diplolaena drummondii,leaf_length,leaves,45,,mm,maximum
Florabase_long,Diplolaena eneabbensis,leaf_length,leaves,55,,mm,maximum
Florabase_long,Diplolaena ferruginea,leaf_length,leaves,40,,mm,maximum
Florabase_long,Diplolaena geraldtonensis,leaf_length,leaves,65,,mm,maximum
Florabase_long,Diplolaena grandiflora,leaf_length,leaves,45,,mm,maximum
Florabase_long,Diplolaena graniticola,leaf_length,leaves,35,,mm,maximum
Florabase_long,Diplolaena leemaniana,leaf_length,leaves,32,,mm,maximum
Florabase_long,Diplolaena microcephala,leaf_length,leaves,25,,mm,maximum
Florabase_long,Diplolaena mollis,leaf_length,leaves,30,,mm,maximum
Florabase_long,Diplolaena obovata,leaf_length,leaves,22,,mm,maximum
Florabase_long,Diplolaena velutina,leaf_length,leaves,30,,mm,maximum
Florabase_long,Drummondita ericoides,leaf_length,leaves,9,,mm,maximum
Florabase_long,Drummondita fulva,leaf_length,leaves,5,,mm,maximum
Florabase_long,Drummondita hassellii,leaf_length,leaves,6,,mm,maximum
Florabase_long,Drummondita longifolia,leaf_length,leaves,25,,mm,maximum
Florabase_long,Drummondita microphylla,leaf_length,leaves,2,,mm,maximum
Florabase_long,Drummondita miniata,leaf_length,leaves,20,,mm,maximum
Florabase_long,Drummondita rubroviridis,leaf_length,leaves,10,,mm,maximum
Florabase_long,Drummondita wilsonii,leaf_length,leaves,6.5,,mm,maximum
Florabase_long,Geijera linearifolia,leaf_length,leaves,55,,mm,maximum
Florabase_long,Geijera salicifolia,leaf_length,leaves,115,,mm,maximum
Florabase_long,Geleznowia verrucosa,leaf_length,leaves,6,,mm,maximum
Florabase_long,Glycosmis macrophylla,leaf_length,leaves,160,,mm,maximum
Florabase_long,Glycosmis trifoliata,leaf_length,leaflets,125,,mm,maximum
Florabase_long,Haemodorum brevicaule,leaf_length,leaves,310,,mm,maximum
Florabase_long,Haemodorum brevisepalum,leaf_length,leaves,240,,mm,maximum
Florabase_long,Haemodorum discolor,leaf_length,leaves,395,,mm,maximum
Florabase_long,Haemodorum ensifolium,leaf_length,leaves,160,,mm,maximum
Florabase_long,Haemodorum laxum,leaf_length,leaves,250,,mm,maximum
Florabase_long,Haemodorum loratum,leaf_length,leaves,300,,mm,maximum
Florabase_long,Haemodorum paniculatum,leaf_length,leaves,750,,mm,maximum
Florabase_long,Haemodorum parviflorum,leaf_length,leaves,170,,mm,maximum
Florabase_long,Haemodorum simplex,leaf_length,leaves,260,,mm,maximum
Florabase_long,Haemodorum simulans,leaf_length,leaves,430,,mm,maximum
Florabase_long,Haemodorum sparsiflorum,leaf_length,leaves,660,,mm,maximum
Florabase_long,Haemodorum spicatum,leaf_length,leaves,590,,mm,maximum
Florabase_long,Haemodorum venosum,leaf_length,leaves,230,,mm,maximum
Florabase_long,Harrisonia brownii,leaf_length,leaflets,50,,mm,maximum
Florabase_long,Luvunga monophylla,leaf_length,leaves,80,,mm,maximum
Florabase_long,Macropidia fuliginosa,leaf_length,leaves,460,,mm,maximum
Florabase_long,Melicope elleryana,leaf_length,leaflets,145,,mm,maximum
Florabase_long,Microcybe albiflora,leaf_length,leaves,3,,mm,maximum
Florabase_long,Microcybe multiflora subsp. baccharoides,leaf_length,leaves,2.5,,mm,maximum
Florabase_long,Microcybe multiflora subsp. multiflora,leaf_length,leaves,7.5,,mm,maximum
Florabase_long,Microcybe pauciflora subsp. grandis,leaf_length,leaves,10,,mm,maximum
Florabase_long,Microcybe pauciflora subsp. pauciflora,leaf_length,leaves,5.5,,mm,maximum
Florabase_long,Micromelum minutum,leaf_length,leaflets,50,,mm,maximum
Florabase_long,Muiriantha hassellii,leaf_length,leaves,20,,mm,maximum
